    1/resolution    CC
    0.361216429     0.283745462
    0.361290144     0.283127374
    0.361346153     0.284875981
    0.361406873     0.284951237
    0.361474131     0.285454474
    0.361546258     0.285135041
    0.361621094     0.284888859
    0.361689547     0.285637519
    0.361744001     0.284086693
    0.361799073     0.284713334
    0.361862907     0.282721037
    0.361928054     0.284652023
    0.362003773     0.285884546
    0.362068760     0.286986236
    0.362136986     0.286564072
    0.362208481     0.286947270
    0.362280059     0.286073859
    0.362364640     0.284204360
    0.362426303     0.283091192
    0.362504095     0.285068696
    0.362581682     0.285438002
    0.362654048     0.283612668
    0.362707256     0.284243903
    0.362764140     0.286963466
    0.362811287     0.286494379
    0.362867585     0.289103846
    0.362928660     0.287369701
    0.362994209     0.287257533
    0.363064013     0.285732725
    0.363105221     0.285557548
    0.363156555     0.285931287
    0.363235166     0.287030457
    0.363319257     0.287917407
    0.363386139     0.286386371
    0.363454908     0.283528481
    0.363519504     0.283952187
    0.363586788     0.282521219
    0.363641689     0.281718599
    0.363708808     0.280903621
    0.363791024     0.280745565
    0.363863594     0.281611619
    0.363930134     0.280197583
    0.363990824     0.280436978
    0.364054523     0.280050300
    0.364131574     0.279269144
    0.364222728     0.277949930
    0.364297757     0.279095923
    0.364357299     0.277348201
    0.364418831     0.275587944
    0.364488212     0.275924770
    0.364542094     0.278674606
    0.364611169     0.279916820
    0.364674508     0.279516500
    0.364736926     0.280967128
    0.364811826     0.282241120
    0.364887324     0.282723769
    0.364953431     0.282231248
    0.365027184     0.282906575
    0.365089237     0.281021559
    0.365162311     0.281261622
    0.365215336     0.279586496
    0.365270564     0.283165721
    0.365350046     0.282388976
    0.365408847     0.284938082
    0.365467032     0.285804685
    0.365535729     0.283421276
    0.365601562     0.279869514
    0.365670591     0.278739859
    0.365730194     0.278934603
    0.365809674     0.279347923
    0.365883081     0.280462455
    0.365934776     0.281418300
    0.365989748     0.282040216
    0.366053510     0.282491045
    0.366112758     0.281864986
    0.366166575     0.281096896
    0.366241810     0.280721168
    0.366304915     0.277718627
    0.366376754     0.278162166
    0.366440683     0.275361215
    0.366498003     0.275234695
    0.366554346     0.273959395
    0.366604816     0.273942035
    0.366660655     0.272964325
    0.366735530     0.274549108
    0.366790239     0.272183295
    0.366859021     0.273367933
    0.366917022     0.274824780
    0.366984472     0.271161463
    0.367046454     0.270712537
    0.367098708     0.271880314
    0.367150527     0.272768194
    0.367210246     0.271657191
    0.367291223     0.271353567
    0.367359943     0.269594467
    0.367422463     0.270765147
    0.367480686     0.270832747
    0.367548725     0.270721511
    0.367615660     0.273086579
    0.367691064     0.273086933
    0.367770490     0.273866042
    0.367833196     0.271441005
    0.367900427     0.271273102
    0.367949385     0.269072734
    0.367999470     0.269971176
    0.368056772     0.269886166
    0.368135121     0.268201329
    0.368209542     0.266740839
    0.368273558     0.267627763
    0.368339337     0.269236811
    0.368398499     0.269240059
    0.368462203     0.270511661
    0.368529737     0.271194027
    0.368613458     0.270930061
    0.368681305     0.270047588
    0.368731756     0.268568370
    0.368786119     0.266712577
    0.368861182     0.265672182
    0.368928169     0.266018502
    0.369002065     0.268263618
    0.369055647     0.266847151
    0.369133413     0.268789882
    0.369200777     0.268427270
    0.369270827     0.266920985
    0.369342619     0.263629814
    0.369410315     0.264431843
    0.369482834     0.263756632
    0.369560366     0.265397271
    0.369621230     0.264673159
    0.369685137     0.264579163
    0.369742270     0.264534943
    0.369811082     0.264450845
    0.369872650     0.263002753
    0.369931388     0.260530201
    0.369994676     0.260050131
    0.370060929     0.260270774
    0.370124706     0.258058530
    0.370189819     0.258782118
    0.370245565     0.259534661
    0.370286133     0.259489074
    0.370355177     0.257925922
    0.370410341     0.254869829
    0.370475297     0.254575054
    0.370537978     0.252957799
    0.370605592     0.252308808
    0.370664417     0.252213243
    0.370722247     0.250538436
    0.370792418     0.250134774
    0.370864430     0.251156683
    0.370940395     0.250777975
    0.371016969     0.250990831
    0.371093348     0.251149098
    0.371140742     0.250736182
    0.371202603     0.250044173
    0.371259174     0.248495399
    0.371326730     0.248081728
    0.371391523     0.249891218
    0.371462302     0.250067100
    0.371519649     0.248870111
    0.371566447     0.248155109
    0.371632475     0.247360581
    0.371671726     0.248500458
    0.371728361     0.245417654
    0.371780803     0.245242207
    0.371829141     0.242891970
    0.371879397     0.240705190
    0.371927761     0.242560756
    0.371999383     0.244190069
    0.372059075     0.244486375
    0.372123271     0.243831837
    0.372196788     0.244349785
    0.372252127     0.243400274
    0.372324757     0.241603436
    0.372395643     0.241007318
    0.372454833     0.240996753
    0.372520120     0.241366664
    0.372585643     0.239855988
    0.372647823     0.239087729
    0.372727194     0.239158887
    0.372788250     0.237687435
    0.372848463     0.240757568
    0.372914363     0.239764908
    0.372957559     0.238483151
    0.373010341     0.237160486
    0.373079654     0.237098096
    0.373156438     0.237453269
    0.373220651     0.237434441
    0.373274600     0.236309347
    0.373349961     0.233942623
    0.373441943     0.236336464
    0.373516154     0.237639766
    0.373580729     0.236066412
    0.373641779     0.235068024
    0.373715567     0.233611998
    0.373785336     0.233490575
    0.373842141     0.235020941
    0.373892865     0.234592706
    0.373968931     0.235815979
    0.374030534     0.234542480
    0.374093505     0.233897044
    0.374153172     0.233871481
    0.374222227     0.231829383
    0.374278728     0.231748488
    0.374326163     0.233531387
    0.374368621     0.234042776
    0.374412545     0.234350479
    0.374466130     0.235378767
    0.374532592     0.237483423
    0.374587075     0.238660218
    0.374664236     0.235833346
    0.374723685     0.233549004
    0.374788519     0.234130605
    0.374843941     0.235170516
    0.374885738     0.234999456
    0.374935040     0.233564530
    0.375001278     0.232437828
    0.375074910     0.232408161
    0.375126794     0.232948271
    0.375173521     0.234250854
    0.375223485     0.233974906
    0.375297051     0.232960357
    0.375368150     0.234197636
    0.375431654     0.231176004
    0.375493360     0.231326369
    0.375564102     0.230517990
    0.375634582     0.230306949
    0.375703517     0.228755646
    0.375759221     0.226258220
    0.375819972     0.225647313
    0.375875798     0.226598118
    0.375936686     0.224378467
    0.376003204     0.223929947
    0.376065881     0.221679842
    0.376119177     0.220199939
    0.376174594     0.219819733
    0.376215565     0.218388584
    0.376276858     0.217615639
    0.376333427     0.216576786
    0.376376772     0.216702412
    0.376473727     0.215967445
    0.376539047     0.213449203
    0.376617629     0.212356757
    0.376691327     0.214596791
    0.376748952     0.213222062
    0.376800037     0.213620459
    0.376869914     0.213665885
    0.376928012     0.213093944
    0.376995979     0.213517019
    0.377062789     0.210918768
    0.377121428     0.208237851
    0.377175283     0.207797677
    0.377230404     0.206282597
    0.377293168     0.206860772
    0.377351658     0.205910785
    0.377399415     0.208674131
    0.377459971     0.208047206
    0.377537209     0.207684328
    0.377594986     0.205775585
    0.377677143     0.204590447
    0.377731300     0.204236043
    0.377806602     0.203086872
    0.377863745     0.205144060
    0.377935346     0.204582436
    0.377987723     0.202938112
    0.378045828     0.202563193
    0.378115438     0.202856029
    0.378193077     0.203513882
    0.378263848     0.203356631
    0.378333851     0.202777120
    0.378380711     0.201574654
    0.378430881     0.203457080
    0.378484804     0.202948316
    0.378550966     0.203214624
    0.378623803     0.204111925
    0.378687950     0.204057074
    0.378728963     0.200438740
    0.378764688     0.199372793
    0.378829891     0.201024542
    0.378904835     0.200743636
    0.378961591     0.201161533
    0.379030645     0.202183774
    0.379095604     0.199562101
    0.379157694     0.198356879
    0.379221810     0.198731297
    0.379269267     0.201349892
    0.379323864     0.202178584
    0.379388572     0.201172818
    0.379446224     0.199669729
    0.379511492     0.198855600
    0.379571897     0.200670584
    0.379629695     0.200894432
    0.379698501     0.200002551
    0.379770157     0.201592337
    0.379839862     0.202901640
    0.379918686     0.202728766
    0.379976468     0.202845077
    0.380046138     0.202264046
    0.380087900     0.201432650
    0.380141002     0.198669875
    0.380197983     0.200300247
    0.380251726     0.197648114
    0.380302961     0.198283068
    0.380367544     0.199298994
    0.380416419     0.199774287
    0.380471471     0.197469968
    0.380540202     0.196693940
    0.380600668     0.195297431
    0.380660979     0.194364863
    0.380729556     0.195120781
    0.380784666     0.197028344
    0.380834754     0.197469703
    0.380883086     0.199869823
    0.380947810     0.198159594
    0.381007712     0.197630292
    0.381080641     0.197487747
    0.381128780     0.197639658
    0.381192712     0.199086925
    0.381264904     0.199551017
    0.381333583     0.198550353
    0.381384839     0.200446765
    0.381441458     0.199866551
    0.381492961     0.200358103
    0.381542300     0.198858414
    0.381598752     0.200906096
    0.381667987     0.202060046
    0.381732234     0.200584348
    0.381786152     0.200587844
    0.381847793     0.200564707
    0.381894674     0.199627956
    0.381940501     0.198862862
    0.382019953     0.195338575
    0.382077584     0.197004683
    0.382132093     0.195045100
    0.382189539     0.197829512
    0.382243341     0.197799416
    0.382295200     0.197570414
    0.382362240     0.194985613
    0.382428549     0.195711190
    0.382484531     0.195358331
    0.382547461     0.194568147
    0.382607765     0.193315429
    0.382677754     0.192779957
    0.382750894     0.192354261
    0.382815837     0.187859042
    0.382880026     0.186048364
    0.382949660     0.185139228
    0.383002329     0.183549614
    0.383055646     0.181887958
    0.383110057     0.182470030
    0.383159328     0.182478091
    0.383234114     0.185187175
    0.383298414     0.187235239
    0.383377131     0.189045536
    0.383423435     0.187903107
    0.383474572     0.190019113
    0.383529771     0.188926242
    0.383578797     0.187212023
    0.383639655     0.185749182
    0.383693781     0.185953758
    0.383746929     0.184888296
    0.383792775     0.184249968
    0.383842947     0.186176884
    0.383904481     0.184215755
    0.383964283     0.182187806
    0.384025612     0.181739038
    0.384092045     0.181363078
    0.384142134     0.180746478
    0.384212169     0.179118892
    0.384281114     0.176311316
    0.384339662     0.174231312
    0.384396836     0.172748948
    0.384439887     0.170323497
    0.384484602     0.169806106
    0.384552799     0.168926843
    0.384614297     0.167977550
    0.384661839     0.167553720
    0.384711891     0.169061732
    0.384757833     0.170803596
    0.384837042     0.168640248
    0.384892976     0.169941234
    0.384958186     0.171518351
    0.385008179     0.171729429
    0.385070935     0.171111748
    0.385123964     0.171570261
    0.385201046     0.170506976
    0.385254724     0.168937467
    0.385301673     0.170171311
    0.385356351     0.170424887
    0.385417236     0.172749232
    0.385478244     0.174245135
    0.385542885     0.173706039
    0.385595146     0.173120380
    0.385650021     0.172015089
    0.385702838     0.170607807
    0.385759498     0.170186918
    0.385814178     0.170462462
    0.385889458     0.170851024
    0.385952676     0.168276191
    0.386007398     0.168794419
    0.386072452     0.171183521
    0.386128924     0.170552175
    0.386182899     0.171561640
    0.386239209     0.169682077
    0.386307920     0.169302925
    0.386365868     0.168593697
    0.386426312     0.168412223
    0.386474858     0.170669647
    0.386541069     0.171167015
    0.386595763     0.169720010
    0.386643597     0.169571605
    0.386720928     0.168249948
    0.386781691     0.169733197
    0.386855339     0.170267122
    0.386903403     0.171422321
    0.386950397     0.172317141
    0.387011136     0.171060945
    0.387077258     0.170344530
    0.387143007     0.171089464
    0.387213314     0.171773067
    0.387276785     0.174872454
    0.387326022     0.172003230
    0.387385625     0.171311335
    0.387447030     0.171612435
    0.387523024     0.170564430
    0.387580281     0.168907271
    0.387631855     0.167550052
    0.387682531     0.167911629
    0.387731400     0.165603326
    0.387790276     0.165566881
    0.387840693     0.166057539
    0.387887295     0.165366939
    0.387947046     0.166945504
    0.388022322     0.166843901
    0.388071089     0.166966635
    0.388129841     0.164243671
    0.388187140     0.164305025
    0.388248310     0.164247841
    0.388313614     0.166147328
    0.388366098     0.164746458
    0.388412390     0.165451043
    0.388470688     0.162253035
    0.388518189     0.161281269
    0.388595880     0.161159797
    0.388656193     0.160595695
    0.388714513     0.161724231
    0.388757523     0.162019293
    0.388827402     0.162512688
    0.388883032     0.161658505
    0.388936906     0.164376353
    0.388989357     0.165471285
    0.389057368     0.165716552
    0.389114906     0.165267332
    0.389173491     0.162785383
    0.389225309     0.162517817
    0.389279781     0.162546743
    0.389336027     0.162278666
    0.389382512     0.160963313
    0.389423410     0.160950050
    0.389477801     0.160626101
    0.389553962     0.158343991
    0.389607610     0.160023009
    0.389674044     0.162023503
    0.389730541     0.159152143
    0.389781877     0.159219334
    0.389842316     0.160028464
    0.389900893     0.161236783
    0.389964064     0.160545795
    0.390023095     0.158850823
    0.390083202     0.159182606
    0.390157275     0.158470294
    0.390205757     0.159831323
    0.390255578     0.161729109
    0.390320655     0.164166579
    0.390372881     0.164989999
    0.390421941     0.166625042
    0.390489790     0.168538349
    0.390541820     0.169023555
    0.390607620     0.169113628
    0.390676520     0.168183487
    0.390731026     0.171354832
    0.390794042     0.169054904
    0.390846300     0.168036417
    0.390897398     0.168997349
    0.390959269     0.168547576
    0.391027927     0.168166874
    0.391090339     0.168171093
    0.391134878     0.168122236
    0.391200480     0.167011595
    0.391264581     0.167018295
    0.391323637     0.165515143
    0.391378070     0.164620020
    0.391429329     0.164375789
    0.391486799     0.161701285
    0.391529864     0.162347860
    0.391590207     0.160155477
    0.391650050     0.158621175
    0.391711476     0.158194029
    0.391765097     0.157556951
    0.391811587     0.158315159
    0.391870991     0.157765446
    0.391936807     0.154192431
    0.391996163     0.153549836
    0.392064201     0.152754247
    0.392120779     0.153361378
    0.392171979     0.154429169
    0.392227129     0.154803128
    0.392289085     0.154435816
    0.392337546     0.153848881
    0.392395681     0.153412375
    0.392448568     0.154928086
    0.392506249     0.153369475
    0.392548487     0.151609333
    0.392595230     0.152149029
    0.392637820     0.150734146
    0.392692304     0.149114872
    0.392750693     0.147052723
    0.392804417     0.145934207
    0.392869604     0.146063233
    0.392915472     0.143639548
    0.392974485     0.142207003
    0.393040449     0.140672519
    0.393108156     0.141416158
    0.393156037     0.141761005
    0.393194297     0.138497238
    0.393245777     0.136666630
    0.393306325     0.136442943
    0.393346382     0.135365345
    0.393393347     0.133550435
    0.393444076     0.135220580
    0.393501949     0.135809095
    0.393576036     0.134605822
    0.393637591     0.133356140
    0.393692308     0.132133725
    0.393745579     0.131262594
    0.393798776     0.130820547
    0.393872399     0.131854830
    0.393916329     0.133369492
    0.393965044     0.132957678
    0.394025279     0.132607829
    0.394102836     0.130857440
    0.394159403     0.131449842
    0.394215657     0.131031087
    0.394264874     0.132352021
    0.394324378     0.130533094
    0.394376246     0.129884541
    0.394428911     0.129264070
    0.394477941     0.131712507
    0.394535825     0.132178646
    0.394578282     0.134140045
    0.394632389     0.132280477
    0.394685181     0.131016972
    0.394743049     0.132020251
    0.394789042     0.132049473
    0.394832061     0.133446850
    0.394878309     0.133067521
    0.394916884     0.133052502
    0.394969444     0.133224064
    0.395038094     0.134853977
    0.395118095     0.137263676
    0.395180926     0.137497859
    0.395246039     0.138854952
    0.395300544     0.137856730
    0.395346252     0.136475398
    0.395411753     0.138042732
    0.395456622     0.137727805
    0.395509692     0.135566631
    0.395565523     0.133234664
    0.395622211     0.134097622
    0.395677164     0.135940031
    0.395719441     0.134627668
    0.395776243     0.136677659
    0.395855083     0.136759135
    0.395911462     0.135942389
    0.395974571     0.134954398
    0.396030584     0.134963582
    0.396074929     0.134345334
    0.396127386     0.132254165
    0.396198322     0.131980894
    0.396267842     0.131567432
    0.396317618     0.130280025
    0.396383028     0.128604477
    0.396441917     0.130786012
    0.396507055     0.130628228
    0.396557721     0.129021421
    0.396615694     0.128584743
    0.396676733     0.127710011
    0.396728473     0.129422067
    0.396779914     0.129400928
    0.396847662     0.129061625
    0.396904464     0.128703968
    0.396971882     0.128682187
    0.397020745     0.125683089
    0.397088620     0.123739295
    0.397137512     0.123652176
    0.397179362     0.124071678
    0.397234755     0.127353606
    0.397282887     0.128472850
    0.397325413     0.127652713
    0.397379981     0.126904184
    0.397430672     0.127960353
    0.397487665     0.127266490
    0.397547927     0.130017118
    0.397606169     0.128678753
    0.397662918     0.126737774
    0.397733404     0.126911446
    0.397788917     0.125930151
    0.397838709     0.124010584
    0.397896466     0.126244090
    0.397960107     0.123195352
    0.398019377     0.121964632
    0.398063145     0.120876712
    0.398105618     0.119064438
    0.398150906     0.119693577
    0.398220348     0.120047315
    0.398276494     0.118987793
    0.398325673     0.118481312
    0.398384832     0.117777989
    0.398430645     0.118951953
    0.398481547     0.117737916
    0.398530272     0.117358691
    0.398596330     0.117033560
    0.398653686     0.115862650
    0.398723119     0.114043859
    0.398777729     0.112965358
    0.398823370     0.113707847
    0.398882669     0.115958812
    0.398939708     0.116496842
    0.398992267     0.117113514
    0.399052590     0.118118789
    0.399104138     0.116838682
    0.399149744     0.116521845
    0.399203188     0.119671260
    0.399247107     0.121466405
    0.399294329     0.123733505
    0.399348727     0.124599505
    0.399403145     0.126022365
    0.399447988     0.123324317
    0.399518266     0.121678575
    0.399573376     0.121523861
    0.399620730     0.122394517
    0.399663489     0.124194072
    0.399715237     0.124074737
    0.399769467     0.124386011
    0.399825409     0.122372778
    0.399881708     0.124214743
    0.399944747     0.125254870
    0.400012011     0.126994415
    0.400071046     0.126633809
    0.400118993     0.125113477
    0.400180587     0.123796566
    0.400238451     0.125986292
    0.400287051     0.128456282
    0.400350935     0.128882863
    0.400392784     0.131897014
    0.400436869     0.131112028
    0.400491660     0.131709885
    0.400540232     0.130746738
    0.400582970     0.130756598
    0.400636993     0.131213661
    0.400685892     0.130580874
    0.400766878     0.133394617
    0.400821694     0.133636068
    0.400870421     0.134473443
    0.400920788     0.134582487
    0.400979597     0.134666174
    0.401041858     0.135082467
    0.401115008     0.133982201
    0.401159788     0.136995055
    0.401203699     0.137290074
    0.401254014     0.136120020
    0.401311667     0.137437393
    0.401376555     0.137156334
    0.401436419     0.138034422
    0.401482829     0.137962839
    0.401536747     0.137818020
    0.401606210     0.136499889
    0.401646762     0.137204343
    0.401709386     0.136735433
    0.401755702     0.135676572
    0.401789064     0.135461055
    0.401842330     0.135506109
    0.401889315     0.135143632
    0.401938065     0.134687737
    0.401991534     0.136239261
    0.402051363     0.134827902
    0.402117109     0.133281149
    0.402176759     0.134914962
    0.402237372     0.134814171
    0.402287436     0.134062726
    0.402339053     0.133859099
    0.402390979     0.132833491
    0.402444151     0.130308172
    0.402496346     0.130914526
    0.402557119     0.131074011
    0.402615424     0.134393268
    0.402660264     0.131968759
    0.402702713     0.130870563
    0.402750055     0.131164184
    0.402795492     0.134433088
    0.402860454     0.135414942
    0.402918603     0.134808381
    0.402976374     0.135686499
    0.403030849     0.134195509
    0.403085395     0.136076064
    0.403142974     0.139025660
    0.403194502     0.138383196
    0.403242596     0.137463391
    0.403299347     0.138545632
    0.403345858     0.136234849
    0.403408851     0.138838440
    0.403472427     0.138085070
    0.403528195     0.139182211
    0.403572818     0.142261432
    0.403628676     0.141171420
    0.403678575     0.138335888
    0.403728465     0.139320953
    0.403787003     0.138542621
    0.403846014     0.136720756
    0.403892269     0.135485943
    0.403934590     0.135651742
    0.403989632     0.135333382
    0.404050669     0.135868948
    0.404101065     0.135818313
    0.404148554     0.136832304
    0.404201594     0.137145278
    0.404257741     0.137776216
    0.404322144     0.136115936
    0.404378186     0.135302289
    0.404434195     0.134388519
    0.404492244     0.134311288
    0.404531610     0.134716184
    0.404578697     0.134324792
    0.404633084     0.131767061
    0.404683611     0.129932633
    0.404749618     0.127915281
    0.404791173     0.125876798
    0.404846808     0.124201406
    0.404901356     0.125571890
    0.404948981     0.124507082
    0.404993399     0.121890686
    0.405043131     0.120894680
    0.405115024     0.119226105
    0.405193935     0.118269597
    0.405248474     0.117197964
    0.405301504     0.117632385
    0.405347000     0.116752704
    0.405392555     0.116644855
    0.405447572     0.115143853
    0.405497961     0.114226285
    0.405560992     0.115667944
    0.405605920     0.116442397
    0.405646888     0.117624261
    0.405694766     0.116216737
    0.405740094     0.114417974
    0.405794158     0.112966737
    0.405859539     0.113994743
    0.405921283     0.114746971
    0.405974531     0.115007809
    0.406017431     0.114793416
    0.406061458     0.112476297
    0.406119855     0.110645504
    0.406168815     0.109682463
    0.406213169     0.109833078
    0.406270963     0.108783957
    0.406321597     0.109533700
    0.406372393     0.109258918
    0.406425789     0.108060109
    0.406480451     0.110493384
    0.406528647     0.109637632
    0.406587456     0.109725798
    0.406648398     0.109859932
    0.406703545     0.111060205
    0.406747492     0.110590177
    0.406791055     0.107153014
    0.406837139     0.106237080
    0.406886014     0.105453162
    0.406939428     0.106331661
    0.406987917     0.106946250
    0.407040194     0.107500192
    0.407107948     0.109020451
    0.407150247     0.110349166
    0.407190663     0.111503215
    0.407239763     0.113874113
    0.407290638     0.114945923
    0.407334716     0.113139644
    0.407393669     0.114418685
    0.407452565     0.116311418
    0.407502861     0.116678387
    0.407563587     0.115187193
    0.407620111     0.115718715
    0.407662101     0.115623671
    0.407716154     0.115747287
    0.407762176     0.120438601
    0.407806814     0.122947793
    0.407859237     0.125768937
    0.407916996     0.127273257
    0.407972749     0.130134540
    0.408020796     0.132004137
    0.408076540     0.132525490
    0.408123341     0.131522357
    0.408181429     0.130468113
    0.408242670     0.130084985
    0.408291162     0.128302328
    0.408354369     0.128766667
    0.408413962     0.126751632
    0.408485131     0.125768693
    0.408545224     0.125971616
    0.408589193     0.126030926
    0.408635090     0.125771214
    0.408676681     0.126751504
    0.408721425     0.124794315
    0.408763307     0.125887660
    0.408824453     0.125648117
    0.408895996     0.122055843
    0.408945252     0.123331736
    0.408996542     0.122941177
    0.409048996     0.119333176
    0.409103310     0.119956105
    0.409156999     0.121798809
    0.409196036     0.122268760
    0.409253284     0.121197024
    0.409306270     0.121863970
    0.409354708     0.122290200
    0.409399630     0.120396595
    0.409458993     0.119322908
    0.409511405     0.119013368
    0.409560362     0.117634686
    0.409601431     0.118902944
    0.409635860     0.116785803
    0.409696301     0.115754587
    0.409758199     0.114223893
    0.409804352     0.115853456
    0.409848777     0.116328521
    0.409906325     0.116921820
    0.409969735     0.113972279
    0.410022969     0.113148052
    0.410081278     0.113662143
    0.410152040     0.113073194
    0.410210399     0.110604889
    0.410282841     0.109855186
    0.410341166     0.109867295
    0.410394823     0.107557845
    0.410436172     0.105422302
    0.410486751     0.102095083
    0.410540404     0.102054917
    0.410586361     0.102926641
    0.410648032     0.102365948
    0.410688008     0.099546626
    0.410743107     0.099017352
    0.410797675     0.099291500
    0.410851020     0.097844163
    0.410899304     0.096056129
    0.410951663     0.095595457
    0.411016975     0.094333218
    0.411055678     0.097252230
    0.411086027     0.097332477
    0.411132589     0.095570158
    0.411178792     0.096986198
    0.411219649     0.098617308
    0.411268080     0.098954179
    0.411315644     0.100442414
    0.411382112     0.102121143
    0.411428066     0.103058066
    0.411486354     0.105550120
    0.411518009     0.106590980
    0.411572193     0.108436298
    0.411629516     0.110236972
    0.411670452     0.111453695
    0.411741210     0.111654344
    0.411784632     0.114191035
    0.411837932     0.113467950
    0.411890668     0.113308728
    0.411940188     0.112342940
    0.411989926     0.111148120
    0.412054318     0.111312491
    0.412104293     0.114017943
    0.412148502     0.114961891
    0.412199969     0.116084278
    0.412263699     0.114727748
    0.412301791     0.115817856
    0.412351203     0.117360809
    0.412407938     0.117498921
    0.412455543     0.115336832
    0.412504709     0.114171915
    0.412542745     0.114018249
    0.412590937     0.115726400
    0.412635168     0.115654975
    0.412687562     0.115312014
    0.412743793     0.114627595
    0.412796473     0.116721898
    0.412851677     0.117103961
    0.412902338     0.119148729
    0.412956516     0.119500851
    0.413019169     0.119166489
    0.413074425     0.118085406
    0.413129047     0.116498981
    0.413189324     0.115448418
    0.413246862     0.115913033
    0.413294257     0.116429470
    0.413356079     0.115904520
    0.413396522     0.114804132
    0.413434826     0.115783109
    0.413495840     0.116494960
    0.413547342     0.117648152
    0.413592376     0.118084498
    0.413642499     0.118355664
    0.413694581     0.117692285
    0.413757308     0.119768848
    0.413820943     0.120134940
    0.413878448     0.121158694
    0.413924367     0.120966484
    0.413980900     0.120998210
    0.414027678     0.122837161
    0.414070383     0.121867068
    0.414111683     0.123010191
    0.414158031     0.122879166
    0.414210159     0.124924608
    0.414282559     0.129322162
    0.414330391     0.131126905
    0.414382668     0.131945494
    0.414422034     0.130271763
    0.414484262     0.130477188
    0.414531404     0.130873681
    0.414577384     0.130450716
    0.414616432     0.131499938
    0.414665247     0.129433427
    0.414725513     0.129947532
    0.414765442     0.129612703
    0.414801947     0.128106962
    0.414847954     0.129015576
    0.414893905     0.126356760
    0.414930647     0.127823755
    0.414984894     0.124837915
    0.415030392     0.122982088
    0.415080243     0.121266714
    0.415124698     0.121762685
    0.415162293     0.121964216
    0.415216172     0.120332053
    0.415265658     0.117940033
    0.415312365     0.119740259
    0.415363157     0.117706051
    0.415411078     0.118159657
    0.415477876     0.118162172
    0.415540268     0.119899460
    0.415589144     0.121597998
    0.415626125     0.122130947
    0.415676019     0.120254446
    0.415727438     0.119470470
    0.415777834     0.121860743
    0.415820956     0.122274008
    0.415864415     0.120899658
    0.415925875     0.124379823
    0.415975009     0.125253986
    0.416024708     0.124256902
    0.416070984     0.123979086
    0.416126067     0.123135888
    0.416190936     0.122024076
    0.416247219     0.126213236
    0.416295075     0.125718892
    0.416344777     0.126136233
    0.416395658     0.126217972
    0.416445241     0.127380849
    0.416484157     0.129016389
    0.416528464     0.129523489
    0.416585436     0.127646359
    0.416632945     0.128836495
    0.416681493     0.127473201
    0.416745651     0.126234125
    0.416788056     0.125837675
    0.416835069     0.127612199
    0.416885831     0.125708760
    0.416936584     0.124659717
    0.417010017     0.124503832
    0.417056795     0.124135409
    0.417123077     0.123375165
    0.417174268     0.122966884
    0.417230816     0.119660199
    0.417278823     0.118700858
    0.417334933     0.117960290
    0.417372639     0.116095179
    0.417408441     0.115638294
    0.417453437     0.112584189
    0.417490815     0.112997194
    0.417532982     0.112464244
    0.417573417     0.111021238
    0.417627578     0.109808986
    0.417669291     0.108183613
    0.417735171     0.105930454
    0.417792040     0.104546720
    0.417837705     0.103553915
    0.417868254     0.102697769
    0.417924028     0.102799531
    0.417972821     0.099316504
    0.418013298     0.100179831
    0.418085529     0.097474440
    0.418141196     0.096899395
    0.418202124     0.096666602
    0.418251443     0.094623213
    0.418302719     0.094009059
    0.418362461     0.093710432
    0.418416675     0.094142164
    0.418462696     0.094795636
    0.418514169     0.094376794
    0.418562994     0.093927728
    0.418608431     0.092495284
    0.418646473     0.092473188
    0.418689854     0.093322739
    0.418734034     0.094936472
    0.418782802     0.093143289
    0.418848623     0.093219548
    0.418903574     0.090775084
    0.418959621     0.089897269
    0.419001549     0.089190450
    0.419037477     0.086755879
    0.419084198     0.087070319
    0.419144437     0.088279897
    0.419199840     0.088492779
    0.419254264     0.086481093
    0.419305488     0.083938313
    0.419352288     0.080737366
    0.419416560     0.078256626
    0.419463001     0.078242383
    0.419523375     0.078549956
    0.419573501     0.077828339
    0.419623479     0.075865080
    0.419664839     0.074608634
    0.419696826     0.074945353
    0.419748362     0.074390600
    0.419803321     0.074092282
    0.419865112     0.072921591
    0.419923552     0.072067953
    0.419964375     0.074764946
    0.420004977     0.073462377
    0.420054835     0.074228300
    0.420104381     0.076178479
    0.420147703     0.075451794
    0.420198375     0.074814076
    0.420237536     0.072800976
    0.420280167     0.073281851
    0.420334610     0.075078543
    0.420381837     0.073312301
    0.420433855     0.077157626
    0.420481024     0.079041984
    0.420531031     0.079355253
    0.420574633     0.080466705
    0.420616326     0.082009676
    0.420677564     0.081114445
    0.420726787     0.081020401
    0.420751990     0.081256574
    0.420786862     0.080005519
    0.420845181     0.080862692
    0.420891728     0.082013676
    0.420933924     0.080450584
    0.420978141     0.080985614
    0.421015477     0.082102825
    0.421071318     0.084033709
    0.421116864     0.086729501
    0.421171603     0.087457050
    0.421217365     0.087689120
    0.421274101     0.088297054
    0.421318682     0.089041536
    0.421380771     0.090467249
    0.421426351     0.089352790
    0.421480572     0.090600082
    0.421532007     0.093200628
    0.421578492     0.094088983
    0.421638464     0.094991192
    0.421701068     0.095139631
    0.421763305     0.095715180
    0.421809816     0.096988264
    0.421874022     0.097561605
    0.421918860     0.095443996
    0.421961287     0.095964999
    0.422007740     0.097276632
    0.422057266     0.096500178
    0.422111128     0.097726096
